6601	0,00	0,00

6604	0,00	0,00

6607	0,00	0,00

6609	0,00	0,00

6612	0,00	0,00

6616	0,00	0,00

6619	0,00	0,00

6621	0,00	0,00

6624	0,00	0,00

6627	0,00	0,00

6630	0,00	0,00

6632	0,00	0,00

6635	0,00	0,00

6638	0,00	0,00

6641	0,00	0,00

6644	0,00	0,00

6646	0,00	0,00

6649	0,00	0,00

6652	0,00	0,00

6656	0,00	0,00

6658	0,00	0,00

6661	0,00	0,00

6664	0,00	0,00

6667	0,00	0,00

6669	0,00	0,00

6672	0,00	0,00

6675	0,00	0,00

6678	0,00	0,00

6681	0,00	0,00

6683	0,00	0,00

6686	0,00	0,00

6689	0,00	0,00

6692	0,00	0,00

6694	0,00	0,00

6697	0,00	0,00

6701	0,00	0,00

6704	0,00	0,00

6706	0,00	0,00

6709	0,00	0,00

6712	0,00	0,00

6715	0,00	0,00

6717	0,00	0,00

6720	0,00	0,00

6723	0,00	0,00

6726	0,00	0,00

6729	0,00	0,00

6731	0,00	0,00

6734	0,00	0,00

6737	0,00	0,00

6740	0,00	0,00

6743	0,00	0,00

6746	0,00	0,00

6749	0,00	0,00

6752	0,00	0,00

6754	0,00	0,00

6757	0,00	0,00

6760	0,00	0,00

6763	0,00	0,00

6765	0,00	0,00

6768	0,00	0,00

6771	0,00	0,00

6774	0,00	0,00

6776	0,00	0,00

6779	0,00	0,00

6782	0,00	0,00

6786	0,00	0,00

6789	0,00	0,00

6791	0,00	0,00

6794	0,00	0,00

6797	0,00	0,00

6800	0,00	0,00

6802	0,00	0,00

6805	0,00	0,00

6808	0,00	0,00

6811	0,00	0,00

6813	0,00	0,00

6816	0,00	0,00

6819	0,00	0,00

6822	0,00	0,00

6825	0,00	0,00

6828	0,00	0,00

6831	0,00	0,00

6834	0,00	0,00

6837	0,00	0,00

6839	0,00	0,00

6842	0,00	0,00

6845	0,00	0,00

6848	0,00	0,00

6850	0,00	0,00

6853	0,00	0,00

6856	0,00	0,00

6859	0,00	0,00

6861	0,00	0,00

6864	0,00	0,00

6867	0,00	0,00

6871	0,00	0,00

6874	0,00	0,00

6876	0,00	0,00

6879	0,00	0,00

6882	0,00	0,00

6885	0,00	0,00

6887	0,00	0,00

6890	0,00	0,00

6893	0,00	0,00

6896	0,00	0,00

6898	0,00	0,00

6901	0,00	0,00

6904	0,00	0,00

6907	0,00	0,00

6910	0,00	0,00

6913	0,00	0,00

6916	0,00	0,00

6919	0,00	0,00

6922	0,00	0,00

6924	0,00	0,00

6927	0,00	0,00

6930	0,00	0,00

6933	0,00	0,00

6935	0,00	0,00

6938	0,00	0,00

6941	0,00	0,00

6944	0,00	0,00

6947	0,00	0,00

6949	0,00	0,00

6952	0,00	0,00

6956	0,00	0,00

6959	0,00	0,00

6961	0,00	0,00

6964	0,00	0,00

6967	0,00	0,00

6970	0,00	0,00

6972	0,00	0,00

6975	0,00	0,00

6978	0,00	0,00

6981	0,00	0,00

6983	0,00	0,00

6986	0,00	0,00

6989	0,00	0,00

6992	0,00	0,00

6995	0,00	0,00

6998	0,00	0,00

7001	0,00	0,00

7004	0,00	0,00

7007	0,00	0,00

7009	0,00	0,00

7012	0,00	0,00

7015	0,00	0,00

7018	0,00	0,00

7020	0,00	0,00

7023	0,00	0,00

7026	0,00	0,00

7029	0,00	0,00

7031	0,00	0,00

7034	0,00	0,00

7037	0,00	0,00

7041	0,00	0,00

7044	0,00	0,00

7046	0,00	0,00

7049	0,00	0,00

7052	0,00	0,00

7055	0,00	0,00

7057	0,00	0,00

7060	0,00	0,00

7063	0,00	0,00

7066	0,00	0,00

7068	0,00	0,00

7071	0,00	0,00

7074	0,00	0,00

7077	0,00	0,00

7079	0,00	0,00

7083	0,00	0,00

7086	0,00	0,00

7089	0,00	0,00

7091	0,00	0,00

7094	0,00	0,00

7097	0,00	0,00

7100	0,00	0,00

7102	0,00	0,00

7105	0,00	0,00

7108	0,00	0,00

7111	0,00	0,00

7113	0,00	0,00

7116	0,00	0,00

7119	0,00	0,00

7122	0,00	0,00

7126	0,00	0,00

7128	0,00	0,00

7131	0,00	0,00

7134	0,00	0,00

7137	0,00	0,00

7139	0,00	0,00

7142	0,00	0,00

7145	0,00	0,00

7148	0,00	0,00

7150	0,00	0,00

7153	0,00	0,00

7156	0,00	0,00

7159	0,00	0,00

7161	0,00	0,00

7164	0,00	0,00

7168	0,00	0,00

7171	0,00	0,00

7174	0,00	0,00

7176	0,00	0,00

7179	0,00	0,00

7182	0,00	0,00

7185	0,00	0,00

7187	0,00	0,00

7190	0,00	0,00

7193	0,00	0,00

7196	0,00	0,00

7198	0,00	0,00

7201	0,00	0,00

7204	0,00	0,00

7207	0,00	0,00

7211	0,00	0,00

7213	0,00	0,00

7216	0,00	0,00

7219	0,00	0,00

7222	0,00	0,00

7224	0,00	0,00

7227	0,00	0,00

7230	0,00	0,00

7233	0,00	0,00

7235	0,00	0,00

7238	0,00	0,00

7241	0,00	0,00

7244	0,00	0,00

7246	0,00	0,00

7249	0,00	0,00

7252	0,00	0,00

7256	0,00	0,00

7259	0,00	0,00

7261	0,00	0,00

7264	0,00	0,00

7267	0,00	0,00

7270	0,00	0,00

7272	0,00	0,00

7275	0,00	0,00

7278	0,00	0,00

7281	0,00	0,00

7283	0,00	0,00

7286	0,00	0,00

7289	0,00	0,00

7292	0,00	0,00

7294	0,00	0,00

7298	0,00	0,00

7301	0,00	0,00

7304	0,00	0,00

7306	0,00	0,00

7309	0,00	0,00

7312	0,00	0,00

7315	0,00	0,00

7318	0,00	0,00

7320	0,00	0,00

7323	0,00	0,00

7326	0,00	0,00

7329	0,00	0,00

7331	0,00	0,00

7334	0,00	0,00

7337	0,00	0,00

7341	0,00	0,00

7343	0,00	0,00

7346	0,00	0,00

7349	0,00	0,00

7352	0,00	0,00

7354	0,00	0,00

7357	0,00	0,00

7360	0,00	0,00

7363	0,00	0,00

7365	0,00	0,00

7368	0,00	0,00

7371	0,00	0,00

7374	0,00	0,00

7376	0,00	0,00

7379	0,00	0,00

7383	0,00	0,00

7386	0,00	0,00

7389	0,00	0,00

7391	0,00	0,00

7394	0,00	0,00

7397	0,00	0,00

7400	0,00	0,00

7402	0,00	0,00

7405	0,00	0,00

7408	0,00	0,00

7411	0,00	0,00

7413	0,00	0,00

7416	0,00	0,00

7419	0,00	0,00

7422	0,00	0,00

7425	0,00	0,00

7428	0,00	0,00

7431	0,00	0,00

7434	0,00	0,00

7437	0,00	0,00

7439	0,00	0,00

7442	0,00	0,00

7445	0,00	0,00

7448	0,00	0,00

7450	0,00	0,00

7453	0,00	0,00

7456	0,00	0,00

7459	0,00	0,00

7461	0,00	0,00

7464	0,00	0,00

7468	0,00	0,00

7471	0,00	0,00

7474	0,00	0,00

7476	0,00	0,00

7479	0,00	0,00

7482	0,00	0,00

7485	0,00	0,00

7487	0,00	0,00

7490	0,00	0,00

7493	0,00	0,00

7496	0,00	0,00

7498	0,00	0,00

7501	0,00	0,00

7504	0,00	0,00

7507	0,00	0,00

7510	0,00	0,00

7513	0,00	0,00

7516	0,00	0,00

7519	0,00	0,00

7522	0,00	0,00

7524	0,00	0,00

7527	0,00	0,00

7530	0,00	0,00

7533	0,00	0,00

7535	0,00	0,00

7538	0,00	0,00

7541	0,00	0,00

7544	0,00	0,00

7546	0,00	0,00

7549	0,00	0,00

7553	0,00	0,00

7556	0,00	0,00

7558	0,00	0,00

7561	0,00	0,00

7564	0,00	0,00

7567	0,00	0,00

7570	0,00	0,00

7572	0,00	0,00

7575	0,00	0,00

7578	0,00	0,00

7581	0,00	0,00

7583	0,00	0,00

7586	0,00	0,00

7589	0,00	0,00

7592	0,00	0,00

7595	0,00	0,00

7598	0,00	0,00

7601	0,00	0,00

7604	0,00	0,00

7606	0,00	0,00

7609	0,00	0,00

7612	0,00	0,00

7615	0,00	0,00

7618	0,00	0,00

7620	0,00	0,00

7623	0,00	0,00

7626	0,00	0,00

7629	0,00	0,00

7631	0,00	0,00

7634	0,00	0,00

7638	0,00	0,00

7641	0,00	0,00

7643	0,00	0,00

7646	0,00	0,00

7649	0,00	0,00

7652	0,00	0,00

7654	0,00	0,00

7657	0,00	0,00

7660	0,00	0,00

7663	0,00	0,00

7665	0,00	0,00

7668	0,00	0,00

7671	0,00	0,00

7674	0,00	0,00

7676	0,00	0,00

7680	0,00	0,00

7683	0,00	0,00

7686	0,00	0,00

7689	0,00	0,00

7691	0,00	0,00

7694	0,00	0,00

7697	0,00	0,00

7700	0,00	0,00

7702	0,00	0,00

7705	0,00	0,00

7708	0,00	0,00

7711	0,00	0,00

7713	0,00	0,00

7716	0,00	0,00

7719	0,00	0,00

7723	0,00	0,00

7726	0,00	0,00

7728	0,00	0,00

7731	0,00	0,00

7734	0,00	0,00

7737	0,00	0,00

7739	0,00	0,00

7742	0,00	0,00

7745	0,00	0,00

7748	0,00	0,00

7750	0,00	0,00

7753	0,00	0,00

7756	0,00	0,00

7759	0,00	0,00

7761	0,00	0,00

7764	0,00	0,00

7768	0,00	0,00

7771	0,00	0,00

7773	0,00	0,00

7776	0,00	0,00

7779	0,00	0,00

7782	0,00	0,00

7785	0,00	0,00

7787	0,00	0,00

7790	0,00	0,00

7793	0,00	0,00

7796	0,00	0,00

7798	0,00	0,00

7801	0,00	0,00

7804	0,00	0,00

7808	0,00	0,00

7810	0,00	0,00

7813	0,00	0,00

7816	0,00	0,00

7819	0,00	0,00

7821	0,00	0,00

7824	0,00	0,00

7827	0,00	0,00

7830	0,00	0,00

7832	0,00	0,00

7835	0,00	0,00

7838	0,00	0,00

7841	0,00	0,00

7844	0,00	0,00

7846	0,00	0,00

7849	0,00	0,00

7853	0,00	0,00

7856	0,00	0,00

7858	0,00	0,00

7861	0,00	0,00

7864	0,00	0,00

7867	0,00	0,00

7869	0,00	0,00

7872	0,00	0,00

7875	0,00	0,00

7878	0,00	0,00

7880	0,00	0,00

7883	0,00	0,00

7886	0,00	0,00

7889	0,00	0,00

7891	0,00	0,00

7895	0,00	0,00

7898	0,00	0,00

7901	0,00	0,00

7904	0,00	0,00

7906	0,00	0,00

7909	0,00	0,00

7912	0,00	0,00

7915	0,00	0,00

7917	0,00	0,00

7920	0,00	0,00

7923	0,00	0,00

7926	0,00	0,00

7928	0,00	0,00

7931	0,00	0,00

7934	0,00	0,00

7938	0,00	0,00

7940	0,00	0,00

7943	0,00	0,00

7946	0,00	0,00

7949	0,00	0,00

7952	0,00	0,00

7954	0,00	0,00

7957	0,00	0,00

7960	0,00	0,00

7963	0,00	0,00

7965	0,00	0,00

7968	0,00	0,00

7971	0,00	0,00

7974	0,00	0,00

7976	0,00	0,00

7980	0,00	0,00

7983	0,00	0,00

7986	0,00	0,00

7988	0,00	0,00

7991	0,00	0,00

7994	0,00	0,00

7997	0,00	0,00

7999	0,00	0,00

8002	10,00	0,00

8005	10,00	0,00

8008	10,00	0,00

8011	10,00	0,19

8014	10,00	0,33

8017	10,00	0,55

8020	10,00	0,72

8023	10,00	0,94

8026	10,00	1,13

8029	10,00	1,27

8032	10,00	1,48

8035	10,00	1,46

8038	10,00	1,45

8041	10,00	1,44

8044	10,00	1,61

8047	10,00	1,66

8050	10,00	1,61

8053	10,00	1,66

8056	10,00	1,70

8059	10,00	1,82

8062	10,00	1,83

8066	10,00	1,84

8068	10,00	2,03

8071	10,00	1,90

8074	10,00	1,89

8077	10,00	1,88

8080	10,00	1,88

8083	10,00	1,87

8086	10,00	1,87

8089	10,00	1,87

8092	10,00	1,87

8095	10,00	1,86

8098	10,00	1,86

8101	10,00	1,86

8104	10,00	1,86

8108	10,00	1,86

8111	10,00	1,86

8114	10,00	1,86

8117	10,00	1,86

8120	10,00	1,86

8122	10,00	1,86

8125	10,00	1,86

8128	10,00	1,86

8131	10,00	1,86

8134	10,00	1,86

8137	10,00	1,86

8140	10,00	1,86

8143	10,00	1,86

8146	10,00	1,86

8150	10,00	1,86

8153	10,00	1,86

8156	10,00	1,86

8159	10,00	1,86

8162	10,00	1,86

8165	10,00	1,86

8168	10,00	1,86

8171	10,00	1,86

8174	10,00	2,04

8177	10,00	1,91

8180	10,00	2,09

8182	10,00	2,23

8185	10,00	2,34

8188	10,00	2,43

8192	10,00	2,31

8195	10,00	2,22

8198	10,00	2,15

8201	10,00	2,09

8204	10,00	2,04

8207	10,00	2,01

8210	10,00	1,98

8213	10,00	1,95

8216	10,00	1,93

8219	10,00	1,92

8222	10,00	1,91

8225	10,00	1,90

8228	10,00	2,07

8231	10,00	1,94

8235	10,00	1,92

8238	10,00	1,91

8241	10,00	1,90

8243	10,00	1,89

8246	10,00	1,88

8249	10,00	1,88

8252	10,00	1,87

8255	10,00	1,87

8258	10,00	1,87

8261	10,00	1,87

8264	10,00	1,86

8267	10,00	1,86

8270	10,00	1,86

8273	10,00	1,86

8276	10,00	2,05

8280	10,00	2,19

8283	10,00	2,03

8286	10,00	2,00

8289	10,00	1,97

8292	10,00	1,95

8295	10,00	1,93

8298	10,00	1,91

8300	10,00	1,90

8303	10,00	1,99

8306	10,00	1,96

8309	10,00	1,94

8312	10,00	1,92

8315	10,00	1,91

8318	10,00	1,90

8322	10,00	1,89

8325	10,00	1,88

8328	10,00	1,88

8331	10,00	1,87

8334	10,00	1,96

8337	10,00	1,94

8340	10,00	1,93

8343	10,00	1,91

8346	10,00	1,90

8349	10,00	1,89

8352	10,00	1,88

8354	10,00	1,88

8357	10,00	1,97

8360	10,00	2,13

8364	10,00	2,08

8367	10,00	2,03

8370	10,00	2,00

8373	10,00	1,97

8376	10,00	1,95

8379	10,00	1,93

8382	10,00	1,91

8385	10,00	1,90

8388	10,00	1,80

8391	10,00	1,81

8394	10,00	1,82

8397	10,00	1,83

8400	10,00	1,83

8403	10,00	2,02

8407	10,00	1,90

8409	10,00	1,89

8412	10,00	1,88

8415	10,00	1,88

8418	10,00	1,87

8421	10,00	1,87

8424	10,00	1,87

8427	10,00	1,77

8430	10,00	1,79

8433	10,00	1,80

8436	10,00	1,81

8439	10,00	1,82

8442	10,00	2,01

8445	10,00	1,98

8449	10,00	1,87

8452	10,00	1,86

8455	10,00	1,86

8458	10,00	1,86

8461	10,00	1,86

8464	10,00	1,86

8466	10,00	1,86

8469	10,00	1,95

8472	10,00	2,12

8475	10,00	2,07

8478	10,00	2,02

8481	10,00	1,99

8484	10,00	1,96

8487	10,00	2,04

8491	10,00	2,00

8494	10,00	1,97

8497	10,00	1,95

8500	10,00	1,93

8503	10,00	1,92

8506	10,00	1,90

8509	10,00	1,89

8512	10,00	1,98

8515	10,00	1,95

8518	10,00	1,94

8520	10,00	1,92

8523	10,00	1,91

8526	10,00	1,90

8529	10,00	1,89

8532	10,00	2,07

8536	10,00	2,12

8539	10,00	2,07

8542	10,00	2,02

8545	10,00	1,99

8548	10,00	1,96

8551	10,00	1,94

8554	10,00	1,93

8557	10,00	1,91

8560	10,00	1,90

8563	10,00	1,89

8566	10,00	1,79

8569	10,00	1,80

8572	10,00	1,82

8576	10,00	1,82

8579	10,00	1,83

8582	10,00	1,84

8584	10,00	2,03

8587	10,00	1,90

8590	10,00	1,89

8593	10,00	1,88

8596	10,00	1,88

8599	10,00	1,87

8602	10,00	1,87

8605	10,00	1,87

8608	10,00	1,87

8611	10,00	1,96

8614	10,00	1,94

8617	10,00	1,92

8621	10,00	1,91

8624	10,00	1,90

8627	10,00	2,08

8630	10,00	1,94

8633	10,00	1,92

8636	10,00	1,91

8639	10,00	1,90

8641	10,00	1,89

8644	10,00	1,88

8647	10,00	1,88

8650	10,00	1,87

8653	10,00	2,06

8656	10,00	1,92

8659	10,00	1,91

8663	10,00	1,90

8666	10,00	1,89

8669	10,00	1,88

8672	10,00	1,88

8675	10,00	1,97

8678	10,00	2,13

8681	10,00	2,08

8684	10,00	2,03

8687	10,00	2,00

8690	10,00	1,97

8693	10,00	1,95

8696	10,00	1,93

8698	10,00	1,91

8701	10,00	2,09

8705	10,00	2,13

8708	10,00	2,08

8711	10,00	2,03

8714	10,00	2,00

8717	10,00	1,97

8720	10,00	2,13

8723	10,00	2,17

8726	10,00	2,11

8729	10,00	2,06

8732	10,00	2,02

8735	10,00	1,99

8738	10,00	1,96

8741	10,00	1,94

8744	10,00	1,92

8748	10,00	2,00

8751	10,00	1,97

8753	10,00	1,95

8756	10,00	1,93

8759	10,00	1,92

8762	10,00	1,90

8765	10,00	1,89

8768	10,00	1,89

8771	10,00	1,88

8774	10,00	1,97

8777	10,00	1,95

8780	10,00	1,93

8783	10,00	1,91

8786	10,00	1,90

8790	10,00	1,89

8793	10,00	1,89

8796	10,00	1,88

8799	10,00	1,88

8802	10,00	1,87

8805	10,00	1,87

8808	10,00	1,87

8811	10,00	1,86

8813	10,00	1,86

8816	10,00	1,77

8819	10,00	1,97

8822	10,00	1,95

8825	10,00	2,12

8828	10,00	2,06

8832	10,00	2,02

8835	10,00	1,99

8838	10,00	1,96

8841	10,00	1,94

8844	10,00	1,92

8847	10,00	1,91

8850	10,00	1,90

8853	10,00	1,89

8856	10,00	1,98

8859	10,00	2,14

8862	10,00	2,08

8865	10,00	2,04

8868	10,00	2,00

8871	10,00	1,97

8873	10,00	1,95

8877	10,00	1,93

8880	10,00	1,92

8883	10,00	1,90

8886	10,00	1,89

8889	10,00	1,89

8892	10,00	1,88

8895	10,00	1,88

8898	10,00	1,87

8901	10,00	2,05

8904	10,00	2,20

8907	10,00	2,04

8910	10,00	2,00

8913	10,00	1,97

8916	10,00	1,95

8920	10,00	1,93

8923	10,00	1,92

8926	10,00	1,90

8929	10,00	1,89

8932	10,00	1,89

8934	10,00	1,88

8937	10,00	1,88

8940	10,00	2,06

8943	10,00	2,11

8946	10,00	2,06

8949	10,00	2,02

8952	10,00	1,99

8955	10,00	1,96

8958	10,00	1,94

8962	10,00	1,92

8965	10,00	1,91

8968	10,00	1,90

8971	10,00	1,89

8974	10,00	1,88

8977	10,00	1,88

8980	10,00	1,87

8983	10,00	1,87

8986	10,00	2,05

8989	10,00	2,01

8992	10,00	1,89

8994	10,00	1,88

8997	10,00	1,88

9000	10,00	1,87

9004	10,00	1,87

9007	10,00	1,87

9010	10,00	1,87

9013	10,00	1,86

9016	10,00	1,86

9019	10,00	1,86

9022	10,00	1,86

9025	10,00	1,86

9028	10,00	1,86

9031	10,00	1,86

9034	10,00	2,04

9037	10,00	2,19

9040	10,00	2,22

9043	10,00	2,15

9047	10,00	2,09

9050	10,00	2,04

9053	10,00	2,00

9056	10,00	1,98

9059	10,00	1,95

9061	10,00	1,93

9064	10,00	1,92

9067	10,00	1,91

9070	10,00	1,90

9073	10,00	2,07

9076	10,00	2,22

9079	10,00	2,24

9082	10,00	2,16

9085	10,00	2,10

9089	10,00	2,05

9092	10,00	2,01

9095	10,00	1,98

9098	10,00	1,96

9101	10,00	1,94

9104	10,00	1,92

9107	10,00	1,91

9110	10,00	1,90

9113	10,00	1,89

9116	10,00	2,07

9119	10,00	2,12

9122	10,00	2,07

9125	10,00	2,02

9128	10,00	1,99

9131	10,00	1,96

9134	10,00	1,94

9137	10,00	1,93

9140	10,00	1,91

9143	10,00	1,90

9146	10,00	1,89

9149	10,00	1,88

9152	10,00	1,88

9155	10,00	1,87

9158	10,00	1,87

9161	10,00	1,87

9164	10,00	2,05

9167	10,00	2,11

9170	10,00	2,24

9174	10,00	2,35

9177	10,00	2,25

9180	10,00	2,17

9183	10,00	2,11

9186	10,00	2,06

9189	10,00	2,02

9191	10,00	1,99

9194	10,00	1,96

9197	10,00	1,94

9200	10,00	2,02

9203	10,00	2,17

9206	10,00	2,29

9209	10,00	2,21

9212	10,00	2,14

9216	10,00	2,08

9219	10,00	2,04

9222	10,00	2,00

9225	10,00	1,97

9228	10,00	1,95

9231	10,00	1,93

9234	10,00	1,92

9237	10,00	1,90

9240	10,00	1,89

9243	10,00	1,89

9246	10,00	1,88

9249	10,00	1,88

9251	10,00	1,78

9254	10,00	1,98

9257	10,00	1,96

9261	10,00	1,94

9264	10,00	1,92

9267	10,00	1,91

9270	10,00	1,90

9273	10,00	1,89

9276	10,00	1,88

9279	10,00	1,88

9282	10,00	1,87

9285	10,00	2,06

9288	10,00	2,11

9291	10,00	2,06

9294	10,00	2,02

9297	10,00	1,99

9300	10,00	1,96

9304	10,00	1,94

9307	10,00	1,92

9309	10,00	1,91

9312	10,00	1,90

9315	10,00	1,89

9318	10,00	1,88

9321	10,00	1,88

9324	10,00	2,06

9327	10,00	2,11

9330	10,00	2,25

9333	10,00	2,17

9336	10,00	2,11

9339	10,00	2,06

9342	10,00	2,02

9346	10,00	1,98

9349	10,00	1,96

9352	10,00	1,94

9355	10,00	1,92

9358	10,00	1,91

9361	10,00	1,90

9364	10,00	1,89

9367	10,00	2,07

9370	10,00	2,12

9373	10,00	2,07

9375	10,00	2,02

9378	10,00	1,99

9381	10,00	1,96

9384	10,00	1,94

9388	10,00	1,93

9391	10,00	1,91

9394	10,00	1,90

9397	10,00	1,89

9400	10,00	1,88

9403	10,00	1,88

9406	10,00	1,87

9409	10,00	1,87

9412	10,00	1,87

9415	10,00	1,87

9418	10,00	2,05

9421	10,00	2,10

9424	10,00	2,24

9427	10,00	2,16

9431	10,00	2,10

9434	10,00	2,05

9437	10,00	2,01

9439	10,00	1,98

9442	10,00	1,96

9445	10,00	1,94

9448	10,00	1,92

9451	10,00	2,09

9454	10,00	2,14

9457	10,00	2,08

9460	10,00	2,04

9463	10,00	2,00

9466	10,00	1,97

9469	10,00	1,95

9473	10,00	1,93

9476	10,00	1,92

9479	10,00	1,90

9482	10,00	1,89

9485	10,00	1,89

9488	10,00	1,88

9491	10,00	1,88

9494	10,00	1,87

9497	10,00	2,05

9499	10,00	2,11

9502	10,00	2,06

9505	10,00	2,02

9508	10,00	1,99

9511	10,00	1,96

9515	10,00	1,94

9518	10,00	1,92

9521	10,00	1,91

9524	10,00	1,90

9527	10,00	1,89

9530	10,00	1,88

9533	10,00	1,88

9536	10,00	2,06

9539	10,00	2,11

9542	10,00	2,25

9545	10,00	2,35

9548	10,00	2,44

9551	10,00	2,51

9554	10,00	2,38

9558	10,00	2,27

9561	10,00	2,19

9564	10,00	2,12

9567	10,00	2,07

9569	10,00	2,03

9572	10,00	1,99

9575	10,00	1,97

9578	10,00	1,94

9581	10,00	1,93

9584	10,00	1,91

9587	10,00	1,90

9590	10,00	1,80

9593	10,00	1,81

9596	10,00	1,82

